step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
1,'C615155713','6','F','28007','M348934600','28007','es_transportation',2.96,0
1,'C1705819997','1','M','28007','M348934600','28007','es_transportation',32.72,0
1,'C1900716037','4','M','28007','M348934600','28007','es_transportation',0.32,0
1,'C260437492','3','F','28007','M1823072687','28007','es_transportation',46.17,0
1,'C731767226','6','M','28007','M348934600','28007','es_transportation',14.09,0
1,'C1499363341','5','M','28007','M348934600','28007','es_transportation',51.66,0
1,'C1058785965','2','F','28007','M348934600','28007','es_transportation',29.57,0
1,'C1657707912','1','M','28007','M348934600','28007','es_transportation',19.19,0
1,'C1303555047','3','M','28007','M348934600','28007','es_transportation',24.61,0
1,'C1753498738','3','F','28007','M348934600','28007','es_transportation',11.7,0
1,'C96508773','4','F','28007','M348934600','28007','es_transportation',45.21,0
1,'C879614402','1','M','28007','M348934600','28007','es_transportation',31.75,0
1,'C1495681901','1','F','28007','M1823072687','28007','es_transportation',46.68,0
1,'C1084001812','2','M','28007','M1823072687','28007','es_transportation',77.01,0
1,'C662396672','2','M','28007','M348934600','28007','es_transportation',7.78,0
1,'C1869757503','5','F','28007','M348934600','28007','es_transportation',35.36,0
1,'C795132749','5','F','28007','M348934600','28007','es_transportation',11.21,0
1,'C318417129','2','M','28007','M348934600','28007','es_transportation',10.71,0
1,'C1594422820','4','F','28007','M348934600','28007','es_transportation',37.81,0
1,'C2083329818','2','F','28007','M855959430','28007','es_hyper',44.19,0
1,'C1169655012','2','F','28007','M1823072687','28007','es_transportation',55.46,0
1,'C1137292670','5','F','28007','M348934600','28007','es_transportation',44.91,0
1,'C16791543','4','M','28007','M348934600','28007','es_transportation',2.83,0
1,'C746604092','3','F','28007','M348934600','28007','es_transportation',2.1,0
1,'C1239061472','2','M','28007','M348934600','28007','es_transportation',27.95,0
1,'C1195893546','5','M','28007','M209847108','28007','es_wellnessandbeauty',39.71,0
1,'C771207119','4','M','28007','M1823072687','28007','es_transportation',17.62,0
1,'C576453501','4','M','28007','M349281107','28007','es_fashion',30.53,0
1,'C76780537','6','F','28007','M348934600','28007','es_transportation',20.98,0
1,'C1615671416','6','F','28007','M348934600','28007','es_transportation',5.9,0
1,'C402758720','3','F','28007','M348934600','28007','es_transportation',30.64,0
1,'C506520283','4','F','28007','M348934600','28007','es_transportation',4.48,0
1,'C1690988973','1','F','28007','M348934600','28007','es_transportation',27.23,0
1,'C861856179','1','M','28007','M348934600','28007','es_transportation',5.96,0
1,'C1030975170','1','M','28007','M348934600','28007','es_transportation',31.9,0
1,'C1267444276','3','F','28007','M348934600','28007','es_transportation',22.99,0
1,'C734397713','2','M','28007','M348934600','28007','es_transportation',0.49,0
1,'C1142956269','4','M','28007','M348934600','28007','es_transportation',39.32,0
1,'C413242191','4','F','28007','M348934600','28007','es_transportation',56.79,0
1,'C1719044180','2','M','28007','M85975013','28007','es_food',85.1,0
1,'C1279668658','2','M','28007','M348934600','28007','es_transportation',22.9,0
1,'C2066612191','2','M','28007','M348934600','28007','es_transportation',43.35,0
1,'C587016440','5','M','28007','M1823072687','28007','es_transportation',33.09,0
1,'C1857873865','2','F','28007','M348934600','28007','es_transportation',48.69,0
1,'C1855693993','4','F','28007','M348934600','28007','es_transportation',6.01,0
1,'C260840933','2','M','28007','M348934600','28007','es_transportation',31.44,0
1,'C17059521','2','M','28007','M348934600','28007','es_transportation',42.58,0
1,'C530444699','5','M','28007','M348934600','28007','es_transportation',50.9,0
1,'C2014438912','1','F','28007','M348934600','28007','es_transportation',5.11,0
1,'C1093842718','2','M','28007','M348934600','28007','es_transportation',34.39,0
1,'C734817849','2','M','28007','M348934600','28007','es_transportation',44.31,0
1,'C193924578','4','F','28007','M1823072687','28007','es_transportation',33.06,0
1,'C140234280','2','F','28007','M348934600','28007','es_transportation',10.23,0
1,'C1886620334','2','F','28007','M1535107174','28007','es_wellnessandbeauty',19.29,0
1,'C518028573','2','M','28007','M1823072687','28007','es_transportation',12.37,0
1,'C1761432742','2','F','28007','M348934600','28007','es_transportation',17.99,0
1,'C793890087','2','F','28007','M348934600','28007','es_transportation',10.45,0
1,'C697242067','5','M','28007','M348934600','28007','es_transportation',45.96,0
1,'C1316262830','1','F','28007','M348934600','28007','es_transportation',59.26,0
1,'C1254064510','5','F','28007','M348934600','28007','es_transportation',7.08,0
1,'C1777674460','2','F','28007','M348934600','28007','es_transportation',37.37,0
1,'C126603077','1','F','28007','M151143676','28007','es_barsandrestaurants',44.32,0
1,'C1906259613','6','F','28007','M348934600','28007','es_transportation',14.87,0
1,'C825622087','2','F','28007','M348934600','28007','es_transportation',16.42,0
1,'C1502804084','2','F','28007','M348934600','28007','es_transportation',44.27,0
1,'C1000699316','4','M','28007','M85975013','28007','es_food',70.84,0
1,'C1396904959','3','M','28007','M348934600','28007','es_transportation',34.5,0
1,'C1565058518','3','M','28007','M348934600','28007','es_transportation',17.14,0
1,'C1703739582','4','F','28007','M348934600','28007','es_transportation',57.91,0
1,'C573104116','4','M','28007','M348934600','28007','es_transportation',5.62,0
1,'C798657650','3','M','28007','M1823072687','28007','es_transportation',46.08,0
1,'C1853381059','4','M','28007','M348934600','28007','es_transportation',21.71,0
1,'C1580955370','2','M','28007','M1823072687','28007','es_transportation',31.63,0
1,'C899813705','4','M','28007','M855959430','28007','es_hyper',24.59,0
1,'C1577104524','2','M','28007','M348934600','28007','es_transportation',5.3,0
1,'C1436301390','2','F','28007','M1823072687','28007','es_transportation',18.9,0
1,'C1644158733','3','M','28007','M348934600','28007','es_transportation',14.91,0
1,'C1148364854','5','F','28007','M732195782','28007','es_travel',3.08,0
1,'C25759288','1','M','28007','M85975013','28007','es_food',2.27,0
1,'C846682077','3','M','28007','M348934600','28007','es_transportation',3.39,0
1,'C477542874','2','F','28007','M348934600','28007','es_transportation',10.92,0
1,'C2100825064','2','F','28007','M1535107174','28007','es_wellnessandbeauty',15.12,0
1,'C1341517098','4','F','28007','M348934600','28007','es_transportation',46.25,0
1,'C1852091130','3','F','28007','M348934600','28007','es_transportation',18.03,0
1,'C656405809','1','M','28007','M348934600','28007','es_transportation',24.14,0
1,'C1303695653','2','M','28007','M1823072687','28007','es_transportation',53.82,0
1,'C332611573','2','F','28007','M348934600','28007','es_transportation',61.04,0
1,'C1488142454','2','F','28007','M348934600','28007','es_transportation',30.26,0
1,'C1058652489','4','M','28007','M348934600','28007','es_transportation',25.57,0
1,'C1018388493','2','M','28007','M1823072687','28007','es_transportation',32.8,0
1,'C1248053373','2','M','28007','M348934600','28007','es_transportation',15.99,0
1,'C1853277977','4','M','28007','M348934600','28007','es_transportation',40.18,0
1,'C1871125244','U','E','28007','M547558035','28007','es_fashion',40.38,0
1,'C879949041','3','F','28007','M348934600','28007','es_transportation',7.61,0
1,'C88292631','4','M','28007','M1823072687','28007','es_transportation',15.14,0
1,'C1542180842','4','F','28007','M1823072687','28007','es_transportation',15.16,0
1,'C1067165398','5','M','28007','M348934600','28007','es_transportation',23.37,0
1,'C901400531','2','F','28007','M348934600','28007','es_transportation',28.67,0
1,'C442137737','5','M','28007','M1823072687','28007','es_transportation',2.33,0
1,'C1700159150','4','F','28007','M348934600','28007','es_transportation',39.98,0
1,'C403631555','4','M','28007','M348934600','28007','es_transportation',13.3,0
1,'C1857140958','4','M','28007','M348934600','28007','es_transportation',19.15,0
1,'C750714109','3','F','28007','M348934600','28007','es_transportation',24.3,0
1,'C1148771999','4','M','28007','M1823072687','28007','es_transportation',43.41,0
1,'C1476138873','5','F','28007','M348934600','28007','es_transportation',13.17,0
1,'C1256073744','3','M','28007','M1823072687','28007','es_transportation',12.72,0
1,'C823891015','2','F','28007','M348934600','28007','es_transportation',25.82,0
1,'C479535332','5','F','28007','M209847108','28007','es_wellnessandbeauty',96.19,0
1,'C1660043980','3','F','28007','M1823072687','28007','es_transportation',43.47,0
1,'C698318224','2','F','28007','M348934600','28007','es_transportation',14.61,0
1,'C1146143839','3','F','28007','M348934600','28007','es_transportation',16.1,0
1,'C1560893361','3','M','28007','M85975013','28007','es_food',17.59,0
1,'C1187979419','2','F','28007','M348934600','28007','es_transportation',29.43,0
1,'C1340398290','4','M','28007','M348934600','28007','es_transportation',6.21,0
1,'C703281362','2','F','28007','M348934600','28007','es_transportation',29.29,0
1,'C1420603517','3','M','28007','M348934600','28007','es_transportation',33.75,0
1,'C10263180','3','F','28007','M209847108','28007','es_wellnessandbeauty',2.07,0
1,'C1355273346','3','F','28007','M348934600','28007','es_transportation',24.39,0
1,'C1118932469','4','F','28007','M348934600','28007','es_transportation',14.88,0
1,'C1642006830','3','F','28007','M855959430','28007','es_hyper',46.14,0
1,'C334841918','2','M','28007','M348934600','28007','es_transportation',23.32,0
1,'C1903005844','2','F','28007','M1823072687','28007','es_transportation',41.46,0
1,'C763005836','3','F','28007','M348934600','28007','es_transportation',51.03,0
1,'C114981535','3','F','28007','M348934600','28007','es_transportation',26.45,0
1,'C1078316853','2','F','28007','M348934600','28007','es_transportation',13.71,0
1,'C469767739','2','M','28007','M348934600','28007','es_transportation',52.26,0
1,'C1771537982','2','M','28007','M348934600','28007','es_transportation',24.39,0
1,'C1117294574','1','F','28007','M1823072687','28007','es_transportation',37.37,0
1,'C967109509','5','M','28007','M1823072687','28007','es_transportation',20.8,0
1,'C1730375460','2','F','28007','M348934600','28007','es_transportation',43.81,0
1,'C637831009','3','F','28007','M1823072687','28007','es_transportation',8.63,0
1,'C803065678','1','M','28007','M348934600','28007','es_transportation',2.11,0
1,'C2012683959','2','F','28007','M85975013','28007','es_food',33.26,0
1,'C71938921','2','M','28007','M348934600','28007','es_transportation',1.86,0
1,'C1782998558','3','F','28007','M348934600','28007','es_transportation',29.88,0
1,'C763253161','3','F','28007','M348934600','28007','es_transportation',8.3,0
1,'C72452640','2','F','28007','M348934600','28007','es_transportation',26.64,0
1,'C1297995542','4','F','28007','M348934600','28007','es_transportation',6.33,0
1,'C1941160297','1','F','28007','M348934600','28007','es_transportation',46.43,0
1,'C1083859927','1','F','28007','M348934600','28007','es_transportation',28.75,0
1,'C1963617384','2','F','28007','M1600850729','28007','es_fashion',0.56,0
1,'C1760986787','2','M','28007','M1053599405','28007','es_health',49.94,0
1,'C546957379','5','M','28007','M348934600','28007','es_transportation',24.53,0
1,'C1167781928','6','M','28007','M348934600','28007','es_transportation',64.29,0
1,'C34104097','1','F','28007','M348934600','28007','es_transportation',20.93,0
1,'C1017469037','2','M','28007','M348934600','28007','es_transportation',4.42,0
1,'C1258725927','4','M','28007','M348934600','28007','es_transportation',2.08,0
1,'C1780829982','1','M','28007','M348934600','28007','es_transportation',51.07,0
1,'C1542255731','2','F','28007','M1823072687','28007','es_transportation',30.58,0
1,'C1635345159','3','F','28007','M151143676','28007','es_barsandrestaurants',11.21,0
1,'C1355509614','4','M','28007','M1823072687','28007','es_transportation',20.4,0
1,'C519449235','2','F','28007','M348934600','28007','es_transportation',8.71,0
1,'C871962456','2','F','28007','M1535107174','28007','es_wellnessandbeauty',113.39,0
1,'C976209265','4','M','28007','M348934600','28007','es_transportation',20.33,0
1,'C1687101094','2','F','28007','M348934600','28007','es_transportation',2.24,0
1,'C1238755034','4','M','28007','M348934600','28007','es_transportation',8.36,0
1,'C497088099','2','M','28007','M348934600','28007','es_transportation',18.94,0
1,'C116386695','2','M','28007','M151143676','28007','es_barsandrestaurants',57.2,0
1,'C1410823375','2','M','28007','M1741626453','28007','es_sportsandtoys',1.68,0
1,'C2117552812','1','F','28007','M1823072687','28007','es_transportation',50.33,0
1,'C784613823','5','F','28007','M348934600','28007','es_transportation',8.64,0
1,'C466769207','2','F','28007','M348934600','28007','es_transportation',45.63,0
1,'C777438443','5','F','28007','M348875670','28007','es_hotelservices',35.57,0
1,'C1567385001','2','F','28007','M348934600','28007','es_transportation',16.98,0
1,'C2075898645','2','F','28007','M348934600','28007','es_transportation',52.4,0
1,'C325775693','3','F','28007','M1823072687','28007','es_transportation',62.23,0
1,'C105845174','3','M','28007','M855959430','28007','es_hyper',34.03,0
1,'C1590346257','1','F','28007','M1649169323','28007','es_sportsandtoys',131.53,0
1,'C1236503001','2','F','28007','M348934600','28007','es_transportation',17.63,0
1,'C1648096390','5','M','28007','M480139044','28007','es_health',76.08,0
1,'C34111179','4','F','28007','M151143676','28007','es_barsandrestaurants',32.03,0
1,'C299068475','5','F','28007','M348934600','28007','es_transportation',16.92,0
1,'C1963249369','4','F','28007','M1823072687','28007','es_transportation',21.79,0
1,'C1612748385','2','F','28007','M348934600','28007','es_transportation',17.63,0
1,'C1038733568','2','M','28007','M857378720','28007','es_hotelservices',168.74,0
1,'C1191796691','4','F','28007','M348934600','28007','es_transportation',3.83,0
1,'C1992803690','2','F','28007','M1823072687','28007','es_transportation',42.35,0
1,'C1344489848','4','F','28007','M348934600','28007','es_transportation',53.29,0
1,'C1424475955','3','M','28007','M348934600','28007','es_transportation',41.84,0
1,'C1885919902','3','F','28007','M1600850729','28007','es_fashion',157.19,0
1,'C944695695','2','F','28007','M151143676','28007','es_barsandrestaurants',5.46,0
1,'C1496334304','2','F','28007','M348934600','28007','es_transportation',37.45,0
1,'C1906860092','3','F','28007','M348934600','28007','es_transportation',15.55,0
1,'C1074203200','1','M','28007','M348934600','28007','es_transportation',41.2,0
1,'C638163213','1','F','28007','M348934600','28007','es_transportation',57.26,0
1,'C686669439','3','F','28007','M1823072687','28007','es_transportation',5.32,0
1,'C2075699398','3','F','28007','M348934600','28007','es_transportation',23.9,0
1,'C899204870','3','M','28007','M1823072687','28007','es_transportation',49.71,0
1,'C131296547','2','M','28007','M348934600','28007','es_transportation',38.83,0
1,'C897883896','2','F','28007','M348934600','28007','es_transportation',32.9,0
1,'C875898611','3','F','28007','M1823072687','28007','es_transportation',35.35,0
1,'C629808856','3','M','28007','M348934600','28007','es_transportation',30.34,0
1,'C287533643','3','M','28007','M1823072687','28007','es_transportation',29.35,0
1,'C1415453492','2','F','28007','M348934600','28007','es_transportation',50.51,0
1,'C81568098','2','F','28007','M348934600','28007','es_transportation',24.87,0
1,'C1150646122','3','M','28007','M1823072687','28007','es_transportation',49.53,0
1,'C210563051','3','M','28007','M348934600','28007','es_transportation',60.96,0
1,'C1087747329','2','M','28007','M151143676','28007','es_barsandrestaurants',17.0,0
1,'C207380283','3','F','28007','M1823072687','28007','es_transportation',38.8,0
1,'C1342037956','5','F','28007','M348934600','28007','es_transportation',1.81,0
1,'C471166875','1','M','28007','M348934600','28007','es_transportation',8.27,0
1,'C436675850','4','M','28007','M348934600','28007','es_transportation',18.31,0
1,'C1179217322','5','F','28007','M1823072687','28007','es_transportation',35.73,0
1,'C378899672','1','F','28007','M1823072687','28007','es_transportation',27.09,0
1,'C1035666255','2','M','28007','M348934600','28007','es_transportation',22.19,0
1,'C1141481813','5','M','28007','M348934600','28007','es_transportation',12.65,0
1,'C158030246','4','F','28007','M348934600','28007','es_transportation',18.76,0
1,'C480118707','2','M','28007','M348934600','28007','es_transportation',12.89,0
1,'C506003529','5','F','28007','M348934600','28007','es_transportation',6.81,0
1,'C194859196','2','F','28007','M348934600','28007','es_transportation',45.59,0
1,'C1910153505','2','M','28007','M348934600','28007','es_transportation',48.19,0
1,'C509362814','3','M','28007','M348934600','28007','es_transportation',45.4,0
1,'C2085650948','2','F','28007','M348934600','28007','es_transportation',47.55,0
1,'C1768385310','2','F','28007','M348934600','28007','es_transportation',4.57,0
1,'C566582492','3','M','28007','M348934600','28007','es_transportation',17.07,0
1,'C1914057832','2','F','28007','M348934600','28007','es_transportation',10.36,0
1,'C2110532720','3','F','28007','M348934600','28007','es_transportation',44.02,0
1,'C1233802034','3','F','28007','M85975013','28007','es_food',4.01,0
1,'C1541224095','2','F','28007','M1823072687','28007','es_transportation',26.55,0
1,'C989137021','2','F','28007','M1823072687','28007','es_transportation',2.39,0
1,'C1304621872','2','F','28007','M348934600','28007','es_transportation',72.83,0
1,'C461669469','6','F','28007','M348934600','28007','es_transportation',19.55,0
1,'C819131219','4','M','28007','M85975013','28007','es_food',14.55,0
1,'C1114643543','6','M','28007','M348934600','28007','es_transportation',23.81,0
1,'C1060120913','1','M','28007','M1535107174','28007','es_wellnessandbeauty',42.83,0
1,'C1354206365','2','M','28007','M348934600','28007','es_transportation',29.91,0
1,'C245019752','2','F','28007','M348934600','28007','es_transportation',26.22,0
1,'C232299558','3','F','28007','M1823072687','28007','es_transportation',1.5,0
1,'C1950723662','2','F','28007','M348934600','28007','es_transportation',30.71,0
1,'C290140685','3','F','28007','M151143676','28007','es_barsandrestaurants',8.75,0
1,'C417912401','3','F','28007','M348934600','28007','es_transportation',28.75,0
1,'C411390898','3','M','28007','M1823072687','28007','es_transportation',13.54,0
1,'C1324001180','2','M','28007','M1823072687','28007','es_transportation',32.88,0
1,'C1063753312','3','F','28007','M1823072687','28007','es_transportation',35.76,0
1,'C712367267','5','F','28007','M677738360','28007','es_contents',48.27,0
1,'C1777432937','3','F','28007','M348934600','28007','es_transportation',28.1,0
1,'C1687722078','2','M','28007','M348934600','28007','es_transportation',35.69,0
1,'C286547187','2','M','28007','M348934600','28007','es_transportation',29.54,0
1,'C1350082938','3','M','28007','M348934600','28007','es_transportation',18.81,0
1,'C1273564839','5','F','28007','M348934600','28007','es_transportation',7.99,0
1,'C969635352','2','F','28007','M348934600','28007','es_transportation',61.1,0
1,'C1846578588','3','M','28007','M348934600','28007','es_transportation',10.04,0
1,'C1627004719','5','F','28007','M348934600','28007','es_transportation',6.37,0
1,'C1663641926','6','F','28007','M348934600','28007','es_transportation',17.4,0
1,'C1558209795','3','F','28007','M348934600','28007','es_transportation',11.67,0
1,'C200511130','2','M','28007','M1823072687','28007','es_transportation',3.02,0
1,'C539791425','4','F','28007','M1823072687','28007','es_transportation',18.99,0
1,'C2704357','4','F','28007','M348934600','28007','es_transportation',49.53,0
1,'C1713848243','2','F','28007','M348934600','28007','es_transportation',6.27,0
1,'C1382187685','1','F','28007','M348934600','28007','es_transportation',9.57,0
1,'C2090486181','4','M','28007','M348934600','28007','es_transportation',16.8,0
1,'C1278181986','2','F','28007','M348934600','28007','es_transportation',29.27,0
1,'C247656929','2','F','28007','M692898500','28007','es_health',189.0,0
1,'C943088790','2','F','28007','M1823072687','28007','es_transportation',23.02,0
1,'C1593769010','1','M','28007','M348934600','28007','es_transportation',11.85,0
1,'C1461183743','2','F','28007','M480139044','28007','es_health',91.53,0
1,'C475928775','4','F','28007','M348934600','28007','es_transportation',26.89,0
1,'C630871084','2','F','28007','M348934600','28007','es_transportation',10.49,0
1,'C426128777','3','F','28007','M855959430','28007','es_hyper',41.66,0
1,'C581878341','4','M','28007','M348934600','28007','es_transportation',16.57,0
1,'C1289081546','4','F','28007','M348934600','28007','es_transportation',1.46,0
1,'C1413412440','2','F','28007','M348934600','28007','es_transportation',7.16,0
1,'C436675602','2','M','28007','M480139044','28007','es_health',933.69,1
1,'C894204131','1','M','28007','M480139044','28007','es_health',132.13,1
1,'C193297871','4','F','28007','M348934600','28007','es_transportation',18.28,0
1,'C1499092508','5','M','28007','M348934600','28007','es_transportation',41.86,0
1,'C109634232','2','F','28007','M85975013','28007','es_food',58.59,0
1,'C427983732','4','F','28007','M348934600','28007','es_transportation',17.74,0
1,'C362857866','3','F','28007','M348934600','28007','es_transportation',50.65,0
1,'C885081673','3','M','28007','M1823072687','28007','es_transportation',51.6,0
1,'C70991061','2','F','28007','M348934600','28007','es_transportation',44.6,0
1,'C650108285','4','F','28007','M85975013','28007','es_food',32.87,0
1,'C781322360','3','M','28007','M348934600','28007','es_transportation',21.22,0
1,'C251875213','2','M','28007','M85975013','28007','es_food',4.25,0
1,'C583110837','3','M','28007','M3697346','28007','es_leisure',285.16,1
1,'C1079254393','1','F','28007','M3697346','28007','es_leisure',352.7,1
1,'C1549232957','3','M','28007','M1823072687','28007','es_transportation',4.82,0
1,'C109617474','2','F','28007','M1649169323','28007','es_sportsandtoys',133.98,0
1,'C896894357','3','M','28007','M1823072687','28007','es_transportation',18.34,0
1,'C1981040988','4','M','28007','M1535107174','28007','es_wellnessandbeauty',62.48,0
1,'C1187799344','3','M','28007','M348934600','28007','es_transportation',6.25,0
1,'C495652708','2','M','28007','M1823072687','28007','es_transportation',25.42,0
1,'C1701618194','2','F','28007','M1823072687','28007','es_transportation',56.47,0
1,'C1862384239','4','M','28007','M348934600','28007','es_transportation',34.84,0
1,'C411345215','1','F','28007','M348934600','28007','es_transportation',32.59,0
1,'C1214587699','3','F','28007','M348934600','28007','es_transportation',50.78,0
1,'C1076053396','4','M','28007','M348934600','28007','es_transportation',6.17,0
1,'C338406777','3','F','28007','M348934600','28007','es_transportation',11.02,0
1,'C24198147','5','M','28007','M348934600','28007','es_transportation',62.77,0
1,'C1600642825','3','F','28007','M1823072687','28007','es_transportation',18.66,0
1,'C1158738757','3','M','28007','M348934600','28007','es_transportation',40.4,0
1,'C2104185147','2','F','28007','M348934600','28007','es_transportation',59.03,0
1,'C1969430351','3','M','28007','M85975013','28007','es_food',3.59,0
1,'C371396143','2','F','28007','M348934600','28007','es_transportation',4.87,0
1,'C816519533','1','F','28007','M348934600','28007','es_transportation',33.01,0
1,'C1349086787','3','M','28007','M348934600','28007','es_transportation',19.43,0
1,'C1598564853','2','M','28007','M348934600','28007','es_transportation',4.86,0
1,'C1799527037','2','M','28007','M348934600','28007','es_transportation',53.64,0
1,'C1645276019','2','M','28007','M1823072687','28007','es_transportation',9.96,0
1,'C145901862','3','F','28007','M692898500','28007','es_health',80.02,0
1,'C956954767','3','F','28007','M348934600','28007','es_transportation',26.38,0
1,'C91915601','4','M','28007','M348934600','28007','es_transportation',5.81,0
1,'C265405940','2','F','28007','M348934600','28007','es_transportation',28.56,0
1,'C1686676187','1','F','28007','M348934600','28007','es_transportation',17.36,0
1,'C949116847','3','M','28007','M348934600','28007','es_transportation',15.18,0
1,'C2127479268','5','F','28007','M348934600','28007','es_transportation',1.02,0
1,'C1174735331','3','F','28007','M1649169323','28007','es_sportsandtoys',1041.31,1
1,'C957324981','4','M','28007','M1649169323','28007','es_sportsandtoys',591.83,1
1,'C441989517','3','F','28007','M348934600','28007','es_transportation',19.38,0
1,'C1087943403','3','M','28007','M1823072687','28007','es_transportation',6.07,0
1,'C563092648','6','F','28007','M1823072687','28007','es_transportation',12.95,0
1,'C1965017830','5','M','28007','M348934600','28007','es_transportation',41.61,0
1,'C718801730','2','M','28007','M348934600','28007','es_transportation',26.63,0
1,'C971838371','4','F','28007','M1823072687','28007','es_transportation',57.52,0
1,'C1189752912','2','F','28007','M1823072687','28007','es_transportation',21.36,0
1,'C689850593','3','M','28007','M348934600','28007','es_transportation',29.25,0
1,'C868061193','3','F','28007','M1823072687','28007','es_transportation',24.71,0
1,'C564473555','2','F','28007','M348934600','28007','es_transportation',42.7,0
1,'C949319027','2','M','28007','M348934600','28007','es_transportation',26.09,0
1,'C859276623','4','F','28007','M348934600','28007','es_transportation',25.58,0
1,'C1581709798','2','M','28007','M348934600','28007','es_transportation',25.15,0
1,'C2041218422','3','M','28007','M1823072687','28007','es_transportation',53.75,0
1,'C1959067413','4','M','28007','M348934600','28007','es_transportation',30.53,0
1,'C375144053','6','F','28007','M923029380','28007','es_home',298.44,1
1,'C375144053','6','F','28007','M923029380','28007','es_home',112.77,1
1,'C456338836','5','F','28007','M348934600','28007','es_transportation',56.79,0
1,'C369046885','4','M','28007','M348934600','28007','es_transportation',75.28,0
1,'C1846201961','3','M','28007','M348934600','28007','es_transportation',5.72,0
1,'C15777324','2','F','28007','M348934600','28007','es_transportation',21.48,0
1,'C259132706','6','F','28007','M348934600','28007','es_transportation',0.12,0
1,'C1786430014','1','F','28007','M1823072687','28007','es_transportation',39.96,0
1,'C2116616608','4','F','28007','M855959430','28007','es_hyper',54.58,0
1,'C98091448','2','F','28007','M348934600','28007','es_transportation',27.57,0
1,'C1395098424','2','F','28007','M151143676','28007','es_barsandrestaurants',67.61,0
1,'C181111540','2','F','28007','M348934600','28007','es_transportation',5.83,0
1,'C1298891864','2','F','28007','M348934600','28007','es_transportation',24.3,0
1,'C2006367089','6','F','28007','M1823072687','28007','es_transportation',65.44,0
1,'C1634901253','1','F','28007','M1823072687','28007','es_transportation',18.32,0
1,'C1376957295','2','M','28007','M348934600','28007','es_transportation',3.94,0
1,'C603081336','3','F','28007','M348934600','28007','es_transportation',9.63,0
1,'C2043927860','2','M','28007','M348934600','28007','es_transportation',25.58,0
1,'C284165615','3','F','28007','M348934600','28007','es_transportation',93.01,0
1,'C885283469','1','F','28007','M1823072687','28007','es_transportation',42.46,0
1,'C1129737137','6','M','28007','M348934600','28007','es_transportation',23.35,0
1,'C1189224644','2','M','28007','M1823072687','28007','es_transportation',21.63,0
1,'C364635096','2','F','28007','M1823072687','28007','es_transportation',38.5,0
1,'C1135867657','6','M','28007','M1823072687','28007','es_transportation',45.18,0
1,'C47208933','4','F','28007','M348934600','28007','es_transportation',40.98,0
1,'C1828416123','4','F','28007','M348934600','28007','es_transportation',42.93,0
1,'C1999090638','2','F','28007','M348934600','28007','es_transportation',24.26,0
1,'C822689044','2','M','28007','M348934600','28007','es_transportation',66.19,0
1,'C1014347664','6','M','28007','M348934600','28007','es_transportation',26.18,0
1,'C439601438','5','F','28007','M348934600','28007','es_transportation',76.55,0
1,'C713872230','2','M','28007','M1823072687','28007','es_transportation',31.99,0
1,'C1628447668','3','M','28007','M348934600','28007','es_transportation',5.59,0
1,'C883419967','4','F','28007','M348934600','28007','es_transportation',60.34,0
1,'C1305339250','4','M','28007','M1600850729','28007','es_fashion',13.32,0
1,'C775533998','2','F','28007','M348934600','28007','es_transportation',63.78,0
1,'C996804095','3','M','28007','M348934600','28007','es_transportation',57.13,0
1,'C407368472','3','M','28007','M348934600','28007','es_transportation',5.14,0
1,'C1722987449','3','M','28007','M348934600','28007','es_transportation',16.71,0
1,'C107125195','1','M','28007','M348934600','28007','es_transportation',33.22,0
1,'C1420354861','2','F','28007','M980657600','28007','es_sportsandtoys',317.62,0
1,'C1007790716','2','M','28007','M348934600','28007','es_transportation',48.6,0
1,'C1361037703','2','M','28007','M348934600','28007','es_transportation',37.03,0
1,'C135434041','4','F','28007','M348934600','28007','es_transportation',23.11,0
1,'C2021849962','4','F','28007','M348934600','28007','es_transportation',11.77,0
1,'C1081618305','6','F','28007','M1823072687','28007','es_transportation',23.07,0
1,'C2110568911','2','F','28007','M348934600','28007','es_transportation',9.96,0
1,'C2002750382','1','F','28007','M1823072687','28007','es_transportation',8.18,0
1,'C1079254393','1','F','28007','M480139044','28007','es_health',905.54,1
1,'C375144053','6','F','28007','M480139044','28007','es_health',1126.96,1
1,'C169274898','3','F','28007','M348934600','28007','es_transportation',50.11,0
1,'C766302474','4','F','28007','M348934600','28007','es_transportation',49.37,0
1,'C7197142','2','M','28007','M348934600','28007','es_transportation',17.45,0
1,'C1225717157','5','M','28007','M348934600','28007','es_transportation',23.61,0
1,'C1143300850','1','F','28007','M348934600','28007','es_transportation',21.86,0
1,'C1309027409','3','M','28007','M1823072687','28007','es_transportation',70.72,0
1,'C167330970','2','F','28007','M348934600','28007','es_transportation',32.08,0
1,'C598089944','2','M','28007','M348934600','28007','es_transportation',4.63,0
1,'C1369559766','3','M','28007','M348934600','28007','es_transportation',12.74,0
1,'C1086957388','3','M','28007','M348934600','28007','es_transportation',27.14,0
1,'C861002792','3','F','28007','M85975013','28007','es_food',7.08,0
1,'C480961011','3','M','28007','M348934600','28007','es_transportation',37.03,0
1,'C548185127','2','F','28007','M151143676','28007','es_barsandrestaurants',12.98,0
1,'C220904895','3','M','28007','M348934600','28007','es_transportation',55.38,0
1,'C2136553361','2','F','28007','M348934600','28007','es_transportation',11.65,0
1,'C1037161656','2','F','28007','M348934600','28007','es_transportation',7.32,0
